,개방서비스명,상세영업상태코드,상세영업상태명,소재지전체주소,사업장명,업태구분명,시도,시군구,시도 시군구
2612,단란주점영업,1,영업,경기도 양주시 옥정동 966-5번지,스타노래클럽,단란주점,경기도,양주시,경기도 양주시
2613,단란주점영업,1,영업,경상남도 통영시 광도면 죽림리 1574-63 가동 2층,낭만에대하여,단란주점,경상남도,통영시,경상남도 통영시
2614,단란주점영업,1,영업,경기도 용인시 처인구 백암면 백암리 409번지 하나빌딩상가임대,여명라이브,단란주점,경기도,용인시,경기도 용인시
2615,단란주점영업,1,영업,전라남도 목포시 상동 1131-3,평광라이브클럽,단란주점,전라남도,목포시,전라남도 목포시
2616,단란주점영업,1,영업,충청북도 음성군 금왕읍 무극리 523-7,콘서트7080라이브,단란주점,충청북도,음성군,충청북도 음성군
2617,단란주점영업,1,영업,대구광역시 달성군 현풍읍 중리 496 603호,뉴코뮤직타운 현풍점(2호),단란주점,대구광역시,달성군,대구광역시 달성군
2618,단란주점영업,1,영업,부산광역시 서구 토성동4가 28-31 2층,힐링,단란주점,부산광역시,서구,부산광역시 서구
2619,단란주점영업,1,영업,충청북도 충주시 금릉동 723번지,더드럼7090라이브,단란주점,충청북도,충주시,충청북도 충주시
2620,단란주점영업,1,영업,경상남도 진주시 평거동 202-5 2층,도깨비,단란주점,경상남도,진주시,경상남도 진주시
2621,단란주점영업,1,영업,인천광역시 남동구 구월동 1540-1번지 솔보프라자(상업7-1-1),놀자라이브7080,단란주점,인천광역시,남동구,인천광역시 남동구
2622,단란주점영업,1,영업,충청남도 아산시 둔포면 석곡리 1707 4층 402호,모모단란주점,단란주점,충청남도,아산시,충청남도 아산시
2623,단란주점영업,1,영업,경기도 파주시 문산읍 문산리 6-28번지 지하1층,첼시라이브,단란주점,경기도,파주시,경기도 파주시
2624,단란주점영업,1,영업,경기도 시흥시 정왕동 1855-20번지,드럼라이브7080,단란주점,경기도,시흥시,경기도 시흥시
2625,단란주점영업,1,영업,경기도 고양시 일산동구 장항동 740-1 양우로데오랜드,캐슬노래클럽,단란주점,경기도,고양시,경기도 고양시
2626,단란주점영업,1,영업,"경기도 안산시 상록구 이동 716 한양대프라자, 2층 205호",아미7080라이브,단란주점,경기도,안산시,경기도 안산시
2627,단란주점영업,1,영업,"경기도 안양시 동안구 호계동 711-1 대영골든타워 307,308호 일부",에쿠스노래빠,단란주점,경기도,안양시,경기도 안양시
2628,단란주점영업,1,영업,경기도 성남시 수정구 수진동 2944 지하1층 일부호,제호노래빵,단란주점,경기도,성남시,경기도 성남시
2629,단란주점영업,1,영업,경상북도 포항시 남구 구룡포읍 구룡포리 223-76번지 (1층),스카이단란주점,단란주점,경상북도,포항시,경상북도 포항시
2630,단란주점영업,1,영업,대구광역시 동구 효목동 1023번지,로타리라이브,단란주점,대구광역시,동구,대구광역시 동구
2631,단란주점영업,1,영업,부산광역시 남구 대연동 887-1,온라인 가라오케,단란주점,부산광역시,남구,부산광역시 남구
2632,단란주점영업,1,영업,경기도 안양시 동안구 관양동 1601-3 평촌빌딩,오렌지라이브,단란주점,경기도,안양시,경기도 안양시
2633,단란주점영업,1,영업,서울특별시 송파구 방이동 24-8번지 금곡빌딩 2층,노블레스,단란주점,서울특별시,송파구,서울특별시 송파구
2634,단란주점영업,1,영업,경상남도 거제시 옥포동 533-14번지,꽃되지가라오케,단란주점,경상남도,거제시,경상남도 거제시
2635,단란주점영업,1,영업,경상북도 포항시 북구 죽도동 197-6 1층,발렌티노7080라이브,단란주점,경상북도,포항시,경상북도 포항시
2636,단란주점영업,1,영업,부산광역시 사상구 괘법동 536-2,보물섬7080,단란주점,부산광역시,사상구,부산광역시 사상구
2637,단란주점영업,1,영업,경기도 이천시 관고동 14-9,쎄시봉,단란주점,경기도,이천시,경기도 이천시
2638,단란주점영업,1,영업,광주광역시 광산구 우산동 1586-24번지 2층,애플,단란주점,광주광역시,광산구,광주광역시 광산구
2639,단란주점영업,1,영업,광주광역시 광산구 신가동 993-1번지 (2층),술마시는화련노래홀,단란주점,광주광역시,광산구,광주광역시 광산구
2640,단란주점영업,1,영업,광주광역시 광산구 월계동 891-5번지 1층 101호,바나나,단란주점,광주광역시,광산구,광주광역시 광산구
2641,단란주점영업,1,영업,광주광역시 광산구 월계동 873-12 2층,하늘아래7080,단란주점,광주광역시,광산구,광주광역시 광산구
2642,단란주점영업,1,영업,광주광역시 광산구 쌍암동 668-5 (2층),술마시는포인트노래홀,단란주점,광주광역시,광산구,광주광역시 광산구
2643,단란주점영업,1,영업,광주광역시 광산구 우산동 1606-11 2층,런던중년클럽,단란주점,광주광역시,광산구,광주광역시 광산구
2644,단란주점영업,1,영업,광주광역시 광산구 하남동 816 3층,윌러스술마시는노래홀,단란주점,광주광역시,광산구,광주광역시 광산구
2645,단란주점영업,1,영업,광주광역시 광산구 쌍암동 673-6,TOP(티오피),단란주점,광주광역시,광산구,광주광역시 광산구
2646,단란주점영업,1,영업,광주광역시 광산구 신창동 1128-5번지 4층,보아,단란주점,광주광역시,광산구,광주광역시 광산구
2647,단란주점영업,1,영업,광주광역시 광산구 신가동 987-6번지,술마시는스타노래홀,단란주점,광주광역시,광산구,광주광역시 광산구
2648,단란주점영업,1,영업,광주광역시 광산구 월계동 891-3 (2층),힐링7080,단란주점,광주광역시,광산구,광주광역시 광산구
2649,단란주점영업,1,영업,광주광역시 광산구 쌍암동 660-3,7080빅콘서트,단란주점,광주광역시,광산구,광주광역시 광산구
2650,단란주점영업,1,영업,광주광역시 광산구 우산동 1573-6번지 3층,에로스,단란주점,광주광역시,광산구,광주광역시 광산구
2651,단란주점영업,1,영업,광주광역시 광산구 쌍암동 661-2,진주음악홀,단란주점,광주광역시,광산구,광주광역시 광산구
2652,단란주점영업,1,영업,광주광역시 광산구 월계동 892-2 2층 201호,텔미단란주점,단란주점,광주광역시,광산구,광주광역시 광산구
2653,단란주점영업,1,영업,광주광역시 광산구 월계동 892-2 3층 302호,써니7080,단란주점,광주광역시,광산구,광주광역시 광산구
2654,단란주점영업,1,영업,광주광역시 광산구 우산동 1586-4 (2층),수,단란주점,광주광역시,광산구,광주광역시 광산구
2655,단란주점영업,1,영업,광주광역시 광산구 월계동 877-5번지 3층,첨단콘서트,단란주점,광주광역시,광산구,광주광역시 광산구
2656,단란주점영업,1,영업,광주광역시 광산구 월계동 877-7 4층,아리아7080콘서트,단란주점,광주광역시,광산구,광주광역시 광산구
2657,단란주점영업,1,영업,광주광역시 광산구 쌍암동 660-3 2층,술마시는애플노래홀,단란주점,광주광역시,광산구,광주광역시 광산구
2658,단란주점영업,1,영업,광주광역시 광산구 월계동 892-1 2층,펀룸소주방,단란주점,광주광역시,광산구,광주광역시 광산구
2659,단란주점영업,1,영업,광주광역시 광산구 쌍암동 694-26번지 2층,청담,단란주점,광주광역시,광산구,광주광역시 광산구
2660,단란주점영업,1,영업,광주광역시 광산구 쌍암동 663-5 (2층),황진이,단란주점,광주광역시,광산구,광주광역시 광산구
2661,단란주점영업,1,영업,광주광역시 광산구 쌍암동 662-3,킹카,단란주점,광주광역시,광산구,광주광역시 광산구
2662,단란주점영업,1,영업,광주광역시 광산구 우산동 1586-3 2층,설궁,단란주점,광주광역시,광산구,광주광역시 광산구
2663,단란주점영업,1,영업,광주광역시 광산구 신가동 1017-18 (2층),천하노래홀,단란주점,광주광역시,광산구,광주광역시 광산구
2664,단란주점영업,1,영업,광주광역시 광산구 우산동 1605-5 2층,술마시는레몬노래홀,단란주점,광주광역시,광산구,광주광역시 광산구
2665,단란주점영업,1,영업,광주광역시 광산구 월계동 892-3 3층,아모르,단란주점,광주광역시,광산구,광주광역시 광산구
2666,단란주점영업,1,영업,광주광역시 광산구 우산동 1583-2번지 2층,콘서트7080,단란주점,광주광역시,광산구,광주광역시 광산구
2667,단란주점영업,1,영업,광주광역시 광산구 하남동 820 3층,명창,단란주점,광주광역시,광산구,광주광역시 광산구
2668,단란주점영업,1,영업,광주광역시 광산구 하남동 800번지 (5층),짱콘서트7080,단란주점,광주광역시,광산구,광주광역시 광산구
2669,단란주점영업,1,영업,광주광역시 광산구 하남동 752 (3층),k팝7080,단란주점,광주광역시,광산구,광주광역시 광산구
2670,단란주점영업,1,영업,광주광역시 광산구 우산동 1586-12 3층,줄까노래홀,단란주점,광주광역시,광산구,광주광역시 광산구
2671,단란주점영업,1,영업,광주광역시 광산구 우산동 1573-4,파랑새,단란주점,광주광역시,광산구,광주광역시 광산구
2672,단란주점영업,1,영업,광주광역시 광산구 신가동 985-10,술마시는진주노래홀,단란주점,광주광역시,광산구,광주광역시 광산구
2673,단란주점영업,1,영업,광주광역시 광산구 쌍암동 667-2,우리집7080,단란주점,광주광역시,광산구,광주광역시 광산구
2674,단란주점영업,1,영업,광주광역시 광산구 쌍암동 667-2 (지상 2층),썸7080,단란주점,광주광역시,광산구,광주광역시 광산구
2675,단란주점영업,1,영업,광주광역시 광산구 신가동 994-5,토마토,단란주점,광주광역시,광산구,광주광역시 광산구
2676,단란주점영업,1,영업,광주광역시 서구 화정동 785-28번지 (지하일층),술마시는 노래방,단란주점,광주광역시,서구,광주광역시 서구
2677,단란주점영업,1,영업,광주광역시 서구 쌍촌동 985-16 (일층),술마시는쟁반노래홀,단란주점,광주광역시,서구,광주광역시 서구
2678,단란주점영업,1,영업,광주광역시 서구 금호동 763-7 (이층),필 라이브,단란주점,광주광역시,서구,광주광역시 서구
2679,단란주점영업,1,영업,광주광역시 서구 금호동 761-3번지 (이층),차차차,단란주점,광주광역시,서구,광주광역시 서구
2680,단란주점영업,1,영업,광주광역시 서구 금호동 795-11 (3층),첼로,단란주점,광주광역시,서구,광주광역시 서구
2681,단란주점영업,1,영업,광주광역시 서구 쌍촌동 969-50 (지하일층),궁전,단란주점,광주광역시,서구,광주광역시 서구
2682,단란주점영업,1,영업,광주광역시 서구 금호동 800-1번지 (3층),대박,단란주점,광주광역시,서구,광주광역시 서구
2683,단란주점영업,1,영업,광주광역시 서구 치평동 1255-5 (이층),파티,단란주점,광주광역시,서구,광주광역시 서구
2684,단란주점영업,1,영업,광주광역시 서구 금호동 793 (5층),빅,단란주점,광주광역시,서구,광주광역시 서구
2685,단란주점영업,1,영업,광주광역시 서구 금호동 762-2 (이층),술마시는꼭지노래홀,단란주점,광주광역시,서구,광주광역시 서구
