영업상태구분코드,소재지면적,소재지전체주소,사업장명,위생업태명,시도,시군구,시도 시군구
1,64.8,충청남도 천안시 서북구 성정동 1483번지,가수노래,룸살롱,충청남도,천안시,충청남도 천안시
1,329.27,충청남도 천안시 서북구 불당동 691-301번지,색깔,룸살롱,충청남도,천안시,충청남도 천안시
1,127.23,충청남도 천안시 동남구 신부동 466-3번지,앵두,룸살롱,충청남도,천안시,충청남도 천안시
1,214.3,충청남도 천안시 동남구 신부동 466-2번지,중국홍노래클럽,룸살롱,충청남도,천안시,충청남도 천안시
1,88.31,충청남도 공주시 신관동 596-8,방가방가노래클럽,룸살롱,충청남도,공주시,충청남도 공주시
1,106.14,충청남도 공주시 신관동 594-13,압구정가요주점,룸살롱,충청남도,공주시,충청남도 공주시
1,493,충청남도 공주시 신관동 608번지 604호,돈텔마마나이트크럽,고고(디스코)클럽,충청남도,공주시,충청남도 공주시
1,67.64,충청남도 공주시 신관동 607-21,코코가요샵,룸살롱,충청남도,공주시,충청남도 공주시
1,97.52,경기도 안양시 만안구 안양동 622-209,솜사탕,룸살롱,경기도,안양시,경기도 안양시
1,231.76,충청남도 홍성군 홍성읍 월산리 846-1,파티노래빠,룸살롱,충청남도,홍성군,충청남도 홍성군
1,118.8,충청남도 홍성군 홍성읍 오관리 394-1,메드락,룸살롱,충청남도,홍성군,충청남도 홍성군
1,82.5,충청남도 천안시 동남구 대흥동 13-5번지 지하1층,옥구슬가요주점,룸살롱,충청남도,천안시,충청남도 천안시
1,113,충청남도 천안시 서북구 성거읍 천흥리 421-11,브이아이피노래클럽,룸살롱,충청남도,천안시,충청남도 천안시
1,86.92,경기도 안양시 만안구 안양동 441-26,샤인노래빠,룸살롱,경기도,안양시,경기도 안양시
1,173.8,충청남도 천안시 서북구 성정동 1406 지하1층,세븐,룸살롱,충청남도,천안시,충청남도 천안시
1,102,경기도 포천시 신읍동 49-1,MBC노래장,간이주점,경기도,포천시,경기도 포천시
1,126.49,경기도 포천시 내촌면 내리 448-6,팡파레가요장,간이주점,경기도,포천시,경기도 포천시
1,143.4,경기도 포천시 이동면 장암리 510-3번지,24시,룸살롱,경기도,포천시,경기도 포천시
1,165.15,제주특별자치도 서귀포시 서귀동 401-6,투투가요방,룸살롱,제주특별자치도,서귀포시,제주특별자치도 서귀포시
1,82.8,경기도 포천시 신읍동 32-7번지,그린노래빠,기타,경기도,포천시,경기도 포천시
1,134.4,경기도 포천시 이동면 장암리 36번지,수중궁,룸살롱,경기도,포천시,경기도 포천시
1,126.4,경기도 포천시 신읍동 47-4번지,라이브노래주점,기타,경기도,포천시,경기도 포천시
1,111.9,경기도 포천시 소흘읍 송우리 129-2번지 (성담빌딩2층),제우스,기타,경기도,포천시,경기도 포천시
1,107.99,경기도 포천시 일동면 기산리 90-102,나비노래장,룸살롱,경기도,포천시,경기도 포천시
1,59.4,충청남도 천안시 서북구 불당동 700번지,뉴타라,룸살롱,충청남도,천안시,충청남도 천안시
1,58.83,충청남도 천안시 서북구 불당동 700번지,타라,룸살롱,충청남도,천안시,충청남도 천안시
1,146.59,충청남도 천안시 서북구 불당동 697번지,바커스,룸살롱,충청남도,천안시,충청남도 천안시
1,77.39,경기도 양평군 양서면 양수리 556-16 외1(지하1층),추억의7080,간이주점,경기도,양평군,경기도 양평군
1,140,충청북도 충주시 연수동 903번지,골든벨라이브,룸살롱,충청북도,충주시,충청북도 충주시
1,311.38,충청북도 충주시 봉방동 195-3,두바이룸,룸살롱,충청북도,충주시,충청북도 충주시
1,132,충청북도 충주시 연수동 832번지,초코파이,룸살롱,충청북도,충주시,충청북도 충주시
1,89.2,충청북도 충주시 성남동 154,올레,룸살롱,충청북도,충주시,충청북도 충주시
1,88.22,충청남도 부여군 임천면 군사리 6-1,임천산장유흥주점,룸살롱,충청남도,부여군,충청남도 부여군
1,140.14,충청남도 부여군 부여읍 구아리 141-1 2층,동경,룸살롱,충청남도,부여군,충청남도 부여군
1,216.48,충청북도 충주시 용산동 127,빵빵편의주점,룸살롱,충청북도,충주시,충청북도 충주시
1,183.18,충청북도 충주시 대소원면 완오리 1126,양란노래타운,룸살롱,충청북도,충주시,충청북도 충주시
1,141.6,충청북도 충주시 성서동 491,님의향기,룸살롱,충청북도,충주시,충청북도 충주시
1,141.77,충청북도 충주시 주덕읍 신양리 172-5,더발렌타인,룸살롱,충청북도,충주시,충청북도 충주시
1,177.37,충청북도 충주시 금릉동 853번지,가수레라이브,노래클럽,충청북도,충주시,충청북도 충주시
1,199.28,충청북도 충주시 충인동 185,충주회관,고고(디스코)클럽,충청북도,충주시,충청북도 충주시
1,129.7,충청북도 충주시 연수동 867번지,제니스편의주점,룸살롱,충청북도,충주시,충청북도 충주시
1,114.18,충청북도 충주시 연수동 902,포스편의노래주점,룸살롱,충청북도,충주시,충청북도 충주시
1,53.91,충청북도 충주시 충인동 172번지,대경궁노래방,룸살롱,충청북도,충주시,충청북도 충주시
1,54.9,충청남도 부여군 임천면 군사리 106-2,대서양,비어(바)살롱,충청남도,부여군,충청남도 부여군
1,142.42,충청남도 부여군 부여읍 구아리 332,코코스,비어(바)살롱,충청남도,부여군,충청남도 부여군
1,78.8,충청남도 부여군 부여읍 구아리 146-3번지,황진이,기타,충청남도,부여군,충청남도 부여군
1,40.6,충청남도 부여군 부여읍 관북리 156-17,힛트,비어(바)살롱,충청남도,부여군,충청남도 부여군
1,196.7,"충청남도 부여군 부여읍 구아리 188 ,188-1 (2층)",버킹검,룸살롱,충청남도,부여군,충청남도 부여군
1,68.6,충청남도 부여군 부여읍 구아리 169번지 2층,장녹수가요주점,룸살롱,충청남도,부여군,충청남도 부여군
1,62.2,충청남도 부여군 부여읍 구아리 205-1번지 지하 1층,수잔,룸살롱,충청남도,부여군,충청남도 부여군
1,91.7,충청남도 부여군 부여읍 구아리 331번지,야생화가요주점,기타,충청남도,부여군,충청남도 부여군
1,120.7,충청남도 부여군 외산면 만수리 71-9,K 가요주점,룸살롱,충청남도,부여군,충청남도 부여군
1,60.75,경기도 용인시 처인구 포곡읍 둔전리 156-5번지,미인,카바레,경기도,용인시,경기도 용인시
1,74.02,경기도 용인시 기흥구 신갈동 69번지,보물섬노래빠,룸살롱,경기도,용인시,경기도 용인시
1,61,충청남도 부여군 은산면 은산리 124-20,신아마존 가요주점,비어(바)살롱,충청남도,부여군,충청남도 부여군
1,93.7,충청남도 부여군 부여읍 구아리 265번지,미인룸가요주점,룸살롱,충청남도,부여군,충청남도 부여군
1,78.6,충청남도 부여군 세도면 간대리 135-27 147-1,일조가요주점,룸살롱,충청남도,부여군,충청남도 부여군
1,114.73,충청남도 부여군 부여읍 구아리 241,뉴샤인,룸살롱,충청남도,부여군,충청남도 부여군
1,101,충청남도 부여군 부여읍 구아리 147-4 지하1층,로마가요주점,룸살롱,충청남도,부여군,충청남도 부여군
1,142.7,충청남도 부여군 규암면 반산리 262-1,하늘비,룸살롱,충청남도,부여군,충청남도 부여군
1,204.5,충청남도 부여군 부여읍 구아리 395-5번지,비너스가요주점,비어(바)살롱,충청남도,부여군,충청남도 부여군
1,147.68,충청남도 부여군 부여읍 구아리 276번지,모든이가요주점,룸살롱,충청남도,부여군,충청남도 부여군
1,141.94,충청남도 부여군 부여읍 관북리 121-1,리더스주점,룸살롱,충청남도,부여군,충청남도 부여군
1,134.01,충청남도 부여군 부여읍 구아리 147-4번지,탈렌트,기타,충청남도,부여군,충청남도 부여군
1,121.29,충청남도 부여군 부여읍 구아리 193-3 지하 1층,월드컵 가요주점,간이주점,충청남도,부여군,충청남도 부여군
1,70.69,충청남도 부여군 부여읍 구아리 201-1번지 2층,보물섬가요주점,룸살롱,충청남도,부여군,충청남도 부여군
1,114,충청남도 부여군 부여읍 구아리 206-1번지 지하 1층,양귀비,룸살롱,충청남도,부여군,충청남도 부여군
1,66.92,경기도 양평군 용문면 다문리 731-4번지,호랑나비,기타,경기도,양평군,경기도 양평군
1,120.6,충청남도 부여군 부여읍 구아리 151번지 2층,불꽃주점,룸살롱,충청남도,부여군,충청남도 부여군
1,156.51,충청남도 부여군 부여읍 구아리 300-1 2층,영가요주점,룸살롱,충청남도,부여군,충청남도 부여군
1,110,충청남도 부여군 부여읍 구아리 214 지하 1층,버버리 가요주점,비어(바)살롱,충청남도,부여군,충청남도 부여군
1,81,충청남도 부여군 부여읍 구아리 252번지 2층,카니발 가요주점,기타,충청남도,부여군,충청남도 부여군
1,87.61,충청남도 부여군 부여읍 동남리 714-1번지 지하1층,해와달,기타,충청남도,부여군,충청남도 부여군
1,91,충청남도 부여군 홍산면 남촌리 178,팡팡 가요주점,룸살롱,충청남도,부여군,충청남도 부여군
1,93.79,충청남도 부여군 부여읍 구아리 256번지 2층,그랜드,기타,충청남도,부여군,충청남도 부여군
1,87.97,충청남도 부여군 부여읍 구아리 298번지,스캔들 가요주점,룸살롱,충청남도,부여군,충청남도 부여군
1,86.55,경기도 양평군 용문면 다문리 325-4,황금노래주점,기타,경기도,양평군,경기도 양평군
1,61.1,충청남도 부여군 양화면 입포리 46-5,금수강산주점,비어(바)살롱,충청남도,부여군,충청남도 부여군
1,256.1,충청남도 부여군 부여읍 구아리 151 지하 1층,삼천궁,비어(바)살롱,충청남도,부여군,충청남도 부여군
1,183.7,충청남도 부여군 부여읍 구아리 249 지하1층,K노래주점,노래클럽,충청남도,부여군,충청남도 부여군
1,133.16,충청북도 음성군 맹동면 두성리 1369,하이힐,기타,충청북도,음성군,충청북도 음성군
1,145.56,충청북도 음성군 대소면 오산리 114-39,와와노래빠,노래클럽,충청북도,음성군,충청북도 음성군
1,143.1,충청북도 음성군 맹동면 두성리 1364,아가씨,노래클럽,충청북도,음성군,충청북도 음성군
1,81.85,충청북도 충주시 용산동 121,쭈쭈미시촌,룸살롱,충청북도,충주시,충청북도 충주시
1,77.69,충청북도 충주시 성남동 153,궁여미시클럽,룸살롱,충청북도,충주시,충청북도 충주시
1,78.97,충청북도 충주시 성남동 123번지,산딸기,기타,충청북도,충주시,충청북도 충주시
1,57.86,충청북도 충주시 성남동 434번지,썸,룸살롱,충청북도,충주시,충청북도 충주시
1,128.85,충청북도 충주시 성남동 1 지하,노라조,룸살롱,충청북도,충주시,충청북도 충주시
1,195.3,충청북도 충주시 용산동 90번지,뮤직앤,카바레,충청북도,충주시,충청북도 충주시
1,96.49,충청북도 충주시 금릉동 728-1,쎄븐,룸살롱,충청북도,충주시,충청북도 충주시
1,112.53,충청북도 충주시 성서동 516 지하,스페셜편의주점,룸살롱,충청북도,충주시,충청북도 충주시
1,295.73,충청북도 충주시 성서동 454번지 지하,로그인,룸살롱,충청북도,충주시,충청북도 충주시
1,127.45,충청북도 충주시 연수동 832 지하,로즈,룸살롱,충청북도,충주시,충청북도 충주시
1,175.86,충청북도 충주시 수안보면 온천리 276-7,연예인노래주점,룸살롱,충청북도,충주시,충청북도 충주시
1,23.99,충청북도 충주시 연수동 919,아카시아편의주점,카바레,충청북도,충주시,충청북도 충주시
1,140.16,충청북도 음성군 금왕읍 무극리 513-6번지,마이웨이7080,노래클럽,충청북도,음성군,충청북도 음성군
1,273.92,충청북도 음성군 대소면 오산리 139-8,아시아노래클럽,룸살롱,충청북도,음성군,충청북도 음성군
1,146.42,충청북도 음성군 맹동면 두성리 1367 201호,마징가 노래클럽,룸살롱,충청북도,음성군,충청북도 음성군
1,99.05,충청북도 음성군 생극면 신양리 431-1,딩동댕가요방,룸살롱,충청북도,음성군,충청북도 음성군
1,95.7,충청북도 음성군 맹동면 두성리 1474번지,스카이노래타운,룸살롱,충청북도,음성군,충청북도 음성군
1,156,충청북도 음성군 맹동면 두성리 1395,페라리,룸살롱,충청북도,음성군,충청북도 음성군
1,117,충청북도 음성군 맹동면 두성리 1364,보스,룸살롱,충청북도,음성군,충청북도 음성군
1,130.84,충청북도 충주시 연수동 851,왕과비,룸살롱,충청북도,충주시,충청북도 충주시
1,127.69,충청북도 충주시 금릉동 867,코모도,룸살롱,충청북도,충주시,충청북도 충주시
1,125.04,충청북도 충주시 연수동 868 지하,W(더블유),카바레,충청북도,충주시,충청북도 충주시
1,85.69,충청북도 충주시 성남동 483번지,노래실은관광열차,카바레,충청북도,충주시,충청북도 충주시
1,175.94,충청북도 충주시 봉방동 229-4,뉴유토피아가요주점,카바레,충청북도,충주시,충청북도 충주시
1,60.48,충청북도 충주시 성남동 438번지,힐링,기타,충청북도,충주시,충청북도 충주시
1,46.03,충청북도 충주시 성남동 390번지,앵두미시주점,기타,충청북도,충주시,충청북도 충주시
1,245.18,충청북도 충주시 연수동 895 지하,준코뮤직타운충주연수점1,룸살롱,충청북도,충주시,충청북도 충주시
1,29.45,충청북도 충주시 용산동 53번지,로맨스,기타,충청북도,충주시,충청북도 충주시
1,128.91,충청북도 충주시 봉방동 343-4 지하,미라클룸,룸살롱,충청북도,충주시,충청북도 충주시
1,51.57,충청북도 충주시 성남동 123번지,솜사탕,룸살롱,충청북도,충주시,충청북도 충주시
1,127.52,충청북도 충주시 연수동 915번지 (3층),버킹검투편의노래주점,룸살롱,충청북도,충주시,충청북도 충주시
1,127.52,충청북도 충주시 연수동 915번지 (2층),버킹검원편의주점,룸살롱,충청북도,충주시,충청북도 충주시
1,191.22,충청북도 충주시 수안보면 온천리 194-7번지 지하,하와이유흥주점,룸살롱,충청북도,충주시,충청북도 충주시
1,29.75,충청북도 충주시 성남동 442,모란봉미씨,기타,충청북도,충주시,충청북도 충주시
1,37.58,충청북도 충주시 성남동 388,경상도집,룸살롱,충청북도,충주시,충청북도 충주시
1,88.24,충청북도 충주시 연수동 892,쟁반편의노래주점,룸살롱,충청북도,충주시,충청북도 충주시
1,36.12,충청북도 충주시 성남동 439,황진이,룸살롱,충청북도,충주시,충청북도 충주시
1,89.66,충청북도 충주시 용산동 192-1,미아리,룸살롱,충청북도,충주시,충청북도 충주시
1,97.55,충청북도 충주시 성남동 452번지 1층,향원,룸살롱,충청북도,충주시,충청북도 충주시
1,299.28,충청북도 충주시 봉방동 343-2,골드문,룸살롱,충청북도,충주시,충청북도 충주시
1,104.96,충청북도 충주시 연수동 862,메이드,룸살롱,충청북도,충주시,충청북도 충주시
1,119.46,충청북도 충주시 연수동 883번지 지하,콘서트7080,카바레,충청북도,충주시,충청북도 충주시
1,109.45,충청북도 충주시 수안보면 온천리 109-1번지,비젼,룸살롱,충청북도,충주시,충청북도 충주시
1,110.99,충청북도 충주시 연수동 855번지,천국편의가요주점,룸살롱,충청북도,충주시,충청북도 충주시
1,77.75,충청북도 충주시 연수동 863번지,토마토,룸살롱,충청북도,충주시,충청북도 충주시
1,122.18,충청북도 충주시 성내동 420,금당,룸살롱,충청북도,충주시,충청북도 충주시
1,60.9,충청북도 충주시 연수동 865,밀레룸편의주점,룸살롱,충청북도,충주시,충청북도 충주시
1,156.63,충청북도 충주시 금릉동 853,키스,룸살롱,충청북도,충주시,충청북도 충주시
1,66.81,충청북도 충주시 성서동 583,휴가요주점,룸살롱,충청북도,충주시,충청북도 충주시
1,130.08,충청북도 충주시 연수동 858,아우디,룸살롱,충청북도,충주시,충청북도 충주시
1,135.84,충청북도 충주시 성서동 492,타이타이클럽(Thai Thai club),기타,충청북도,충주시,충청북도 충주시
1,94.9,충청북도 충주시 연수동 907,더킹,룸살롱,충청북도,충주시,충청북도 충주시
1,104.91,충청북도 충주시 칠금동 591,스토리지,룸살롱,충청북도,충주시,충청북도 충주시
1,264.76,충청북도 충주시 문화동 1680번지,레이드클럽(RADE CLUB),고고(디스코)클럽,충청북도,충주시,충청북도 충주시
1,68.13,충청북도 충주시 금릉동 880번지,보스,룸살롱,충청북도,충주시,충청북도 충주시
1,111.26,충청북도 충주시 금릉동 858,체리,룸살롱,충청북도,충주시,충청북도 충주시
1,312.54,충청북도 충주시 수안보면 온천리 145-4번지 밀라노호텔 지하,밀라노노래주점,룸살롱,충청북도,충주시,충청북도 충주시
1,120.98,충청북도 충주시 연수동 844번지,수궁편의주점,룸살롱,충청북도,충주시,충청북도 충주시
1,165.49,충청북도 충주시 금릉동 867번지,엉덩이노래타운,카바레,충청북도,충주시,충청북도 충주시
1,128.57,충청북도 충주시 연수동 916,카카편의노래주점,룸살롱,충청북도,충주시,충청북도 충주시
1,134,충청북도 충주시 수안보면 온천리 223-1 (2층),뉴파라오가요주점,룸살롱,충청북도,충주시,충청북도 충주시
1,48.18,충청북도 충주시 성남동 439,정원미시,간이주점,충청북도,충주시,충청북도 충주시
1,157.36,충청북도 충주시 연수동 879번지 지하,솔향기,룸살롱,충청북도,충주시,충청북도 충주시
1,52.29,충청북도 충주시 성남동 399,키스미시,룸살롱,충청북도,충주시,충청북도 충주시
1,85.23,충청북도 충주시 연수동 849,쎄리,룸살롱,충청북도,충주시,충청북도 충주시
1,62.84,충청북도 충주시 성남동 123,벤츠,룸살롱,충청북도,충주시,충청북도 충주시
1,130.69,충청북도 충주시 성서동 595,무지개노래궁,룸살롱,충청북도,충주시,충청북도 충주시
1,51.45,충청북도 충주시 연수동 908,애플노래궁,룸살롱,충청북도,충주시,충청북도 충주시
1,101.61,충청북도 충주시 문화동 1194번지,짝편의주점,룸살롱,충청북도,충주시,충청북도 충주시
1,211.23,충청북도 충주시 칠금동 592,엔젤클럽,룸살롱,충청북도,충주시,충청북도 충주시
1,611.96,충청북도 충주시 칠금동 579번지,놀자라이브크럽,룸살롱,충청북도,충주시,충청북도 충주시
1,68.2,충청북도 충주시 연수동 836번지 지하,젠틀맨,룸살롱,충청북도,충주시,충청북도 충주시
1,69.91,충청북도 충주시 앙성면 용포리 91-3번지 지하,대가1,룸살롱,충청북도,충주시,충청북도 충주시
1,36.68,충청북도 충주시 금릉동 872,비너스,룸살롱,충청북도,충주시,충청북도 충주시
1,146.58,충청북도 충주시 성서동 394,칸편의노래주점,룸살롱,충청북도,충주시,충청북도 충주시
1,120,충청북도 충주시 연수동 870번지,모나코편의주점,룸살롱,충청북도,충주시,충청북도 충주시
1,130.05,충청북도 충주시 금릉동 868,파라오,룸살롱,충청북도,충주시,충청북도 충주시
1,64.7,충청북도 충주시 연수동 834번지 지하,퀸,룸살롱,충청북도,충주시,충청북도 충주시
1,78.48,충청북도 충주시 연수동 922번지,미즈편의주점,룸살롱,충청북도,충주시,충청북도 충주시
1,84.65,충청북도 충주시 앙성면 용포리 82-7,파티가요주점,카바레,충청북도,충주시,충청북도 충주시
1,108.9,충청북도 충주시 연수동 901,바나나,룸살롱,충청북도,충주시,충청북도 충주시
1,75.08,충청북도 충주시 성서동 347 지하,아테네,룸살롱,충청북도,충주시,충청북도 충주시
1,129.44,충청북도 음성군 맹동면 두성리 1366,윙크,룸살롱,충청북도,음성군,충청북도 음성군
1,136.22,충청북도 음성군 맹동면 두성리 1369,똥광 노래바,룸살롱,충청북도,음성군,충청북도 음성군
1,123.24,충청북도 음성군 맹동면 두성리 1366,타임노래타운,룸살롱,충청북도,음성군,충청북도 음성군
1,136.03,충청북도 음성군 금왕읍 무극리 663,블링블링노래타운,룸살롱,충청북도,음성군,충청북도 음성군
1,174.73,충청북도 충주시 봉방동 195-9,브이아이피(VIP),룸살롱,충청북도,충주시,충청북도 충주시
1,161.76,충청북도 충주시 연수동 851번지,써니,룸살롱,충청북도,충주시,충청북도 충주시
1,86.42,충청북도 충주시 성남동 148번지,아방궁,룸살롱,충청북도,충주시,충청북도 충주시
1,125.62,충청북도 충주시 칠금동 594 3층,비타민,룸살롱,충청북도,충주시,충청북도 충주시
1,299.36,충청북도 음성군 맹동면 두성리 1397번지,M2노래타운,룸살롱,충청북도,음성군,충청북도 음성군
1,82.32,충청북도 음성군 맹동면 두성리 1377,람보르기니,룸살롱,충청북도,음성군,충청북도 음성군
1,47.26,충청북도 음성군 맹동면 두성리 1377,기모찌,룸살롱,충청북도,음성군,충청북도 음성군
1,125.16,충청북도 음성군 맹동면 두성리 1397,스캔들노래타운,룸살롱,충청북도,음성군,충청북도 음성군
1,119.28,충청북도 음성군 맹동면 두성리 1397번지,월가궁,룸살롱,충청북도,음성군,충청북도 음성군
1,157.44,충청북도 음성군 맹동면 두성리 1474,블루라이브,스텐드바,충청북도,음성군,충청북도 음성군
1,79.2,충청북도 음성군 맹동면 두성리 1366,밤비,룸살롱,충청북도,음성군,충청북도 음성군
1,101.1,충청북도 음성군 삼성면 덕정리 534-8,빵빵,룸살롱,충청북도,음성군,충청북도 음성군
1,208.27,충청북도 충주시 연수동 877번지 지하,뉴킹콩,룸살롱,충청북도,충주시,충청북도 충주시
1,62.31,충청북도 충주시 연수동 918 지하,쏘렌토,룸살롱,충청북도,충주시,충청북도 충주시
1,51.94,충청북도 충주시 연수동 866,찐,룸살롱,충청북도,충주시,충청북도 충주시
1,130.08,충청북도 충주시 연수동 890번지,똥광편의주점,룸살롱,충청북도,충주시,충청북도 충주시
1,74.25,충청북도 충주시 금릉동 880,제우스편의주점,룸살롱,충청북도,충주시,충청북도 충주시
1,71.96,충청북도 충주시 수안보면 온천리 232-7번지,우리노래주점,카바레,충청북도,충주시,충청북도 충주시
1,128.42,충청북도 충주시 연수동 864번지 지하,쓰리썸편의노래주점,카바레,충청북도,충주시,충청북도 충주시
1,90.35,충청북도 충주시 충인동 96 지하,원투쓰리,카바레,충청북도,충주시,충청북도 충주시
1,161.9,충청북도 충주시 주덕읍 신양리 172-4,프랑스나이트,카바레,충청북도,충주시,충청북도 충주시
1,121.6,충청북도 충주시 금릉동 877번지,강남편의주점,룸살롱,충청북도,충주시,충청북도 충주시
1,234.61,충청북도 충주시 봉방동 237-1번지 지하,구찌,룸살롱,충청북도,충주시,충청북도 충주시
1,105.66,충청북도 충주시 연수동 859번지,왕창리,카바레,충청북도,충주시,충청북도 충주시
1,605.7,충청북도 충주시 수안보면 온천리 211-1,센트럴노래주점,룸살롱,충청북도,충주시,충청북도 충주시
1,143.99,충청북도 충주시 수안보면 온천리 235-76,관광노래주점,룸살롱,충청북도,충주시,충청북도 충주시
1,122.87,충청북도 충주시 수안보면 온천리 193-5번지,별천지크럽,스텐드바,충청북도,충주시,충청북도 충주시
1,170.62,충청북도 충주시 대소원면 대소리 168-1,씽씽편의주점,룸살롱,충청북도,충주시,충청북도 충주시
1,124.76,충청북도 충주시 연수동 861,발렌타인편의노래주점,룸살롱,충청북도,충주시,충청북도 충주시
1,127.65,충청북도 충주시 수안보면 온천리 212-1번지,맘모스노래주점,카바레,충청북도,충주시,충청북도 충주시
1,167.01,충청북도 충주시 문화동 1015번지 지하,도라도라,카바레,충청북도,충주시,충청북도 충주시
1,58.46,충청북도 충주시 연수동 833 지하,(신)알리앙스편의룸,룸살롱,충청북도,충주시,충청북도 충주시
1,139.1,충청북도 충주시 성서동 348,빙그레,룸살롱,충청북도,충주시,충청북도 충주시
1,86.45,충청북도 음성군 금왕읍 무극리 234-5,골드킹,룸살롱,충청북도,음성군,충청북도 음성군
1,205.54,충청북도 음성군 대소면 오산리 114-32,candy노래빠,룸살롱,충청북도,음성군,충청북도 음성군
1,150.37,충청북도 충주시 용산동 115번지,크럽샹하이,카바레,충청북도,충주시,충청북도 충주시
1,128.04,충청북도 충주시 성남동 493,수정궁,카바레,충청북도,충주시,충청북도 충주시
1,178.46,충청북도 충주시 연수동 876,망고,룸살롱,충청북도,충주시,충청북도 충주시
1,86.73,충청북도 충주시 용산동 135번지,장미,룸살롱,충청북도,충주시,충청북도 충주시
1,120.96,충청북도 충주시 금릉동 728,다인,룸살롱,충청북도,충주시,충청북도 충주시
1,122.13,충청북도 충주시 성서동 470번지,부킹,룸살롱,충청북도,충주시,충청북도 충주시
1,130.29,충청북도 충주시 연수동 836번지,갤로퍼II편의노래주점,룸살롱,충청북도,충주시,충청북도 충주시
1,85,충청북도 충주시 용산동 116번지,애인,룸살롱,충청북도,충주시,충청북도 충주시
1,50.31,충청북도 충주시 성남동 388번지,뽕미촌,기타,충청북도,충주시,충청북도 충주시
1,120.43,충청북도 충주시 연수동 889번지 2층,필,기타,충청북도,충주시,충청북도 충주시
1,150.15,충청북도 충주시 연수동 889번지 1층,하비비노래타운,룸살롱,충청북도,충주시,충청북도 충주시
1,309.92,충청북도 충주시 봉방동 229-12번지,벤틀리가요주점,룸살롱,충청북도,충주시,충청북도 충주시
1,55.54,충청북도 충주시 성남동 386번지,매화,기타,충청북도,충주시,충청북도 충주시
1,113.47,충청북도 충주시 연수동 904번지 벨라지오모텔 지하,벨라지오룸가요주점,룸살롱,충청북도,충주시,충청북도 충주시
1,32,충청북도 충주시 성남동 125,봉봉,기타,충청북도,충주시,충청북도 충주시
1,87,충청북도 충주시 연수동 841,퍼플편의노래방,노래클럽,충청북도,충주시,충청북도 충주시
1,52.56,충청북도 충주시 성남동 453번지,목련,기타,충청북도,충주시,충청북도 충주시
1,93.84,충청북도 음성군 대소면 오산리 138-7,힐링노래빠,룸살롱,충청북도,음성군,충청북도 음성군
1,60.53,충청북도 음성군 대소면 오산리 101-4 지하 105호,강남노래빠,룸살롱,충청북도,음성군,충청북도 음성군
1,90.47,충청북도 충주시 성서동 344,창편의주점,룸살롱,충청북도,충주시,충청북도 충주시
1,388.57,충청북도 충주시 용산동 23 (2층),개코,룸살롱,충청북도,충주시,충청북도 충주시
1,68.94,충청북도 충주시 성남동 443번지,데이트,룸살롱,충청북도,충주시,충청북도 충주시
1,69.42,충청북도 충주시 성내동 425 (1층),산유화,기타,충청북도,충주시,충청북도 충주시
1,127.36,충청북도 충주시 연수동 858 (1층),비엠더블유(BMW),룸살롱,충청북도,충주시,충청북도 충주시
1,46.8,충청북도 충주시 성서동 583,리베라,룸살롱,충청북도,충주시,충청북도 충주시
1,179.92,충청북도 충주시 충의동 135,청록회관,기타,충청북도,충주시,충청북도 충주시
1,56.97,충청북도 충주시 성내동 382,고인돌편의주점,룸살롱,충청북도,충주시,충청북도 충주시
1,62.32,충청북도 충주시 연수동 906번지,스카이편의주점,카바레,충청북도,충주시,충청북도 충주시
1,72.84,충청북도 충주시 연수동 873 (가동),나포리노래궁,룸살롱,충청북도,충주시,충청북도 충주시
1,126.44,충청북도 충주시 연수동 892,허니허니편의노래주점,카바레,충청북도,충주시,충청북도 충주시
1,82.49,충청북도 충주시 성서동 487번지,헤라,룸살롱,충청북도,충주시,충청북도 충주시
1,94.13,충청북도 충주시 성내동 402,단투,룸살롱,충청북도,충주시,충청북도 충주시
1,118.73,충청북도 충주시 연수동 866,코코스,룸살롱,충청북도,충주시,충청북도 충주시
1,131.71,충청북도 충주시 연수동 902번지 (2층),케이,룸살롱,충청북도,충주시,충청북도 충주시
1,112.77,충청북도 충주시 성서동 497번지 지하,걸스주점,룸살롱,충청북도,충주시,충청북도 충주시
1,61.2,충청북도 충주시 성남동 105번지,양귀비미시주점,룸살롱,충청북도,충주시,충청북도 충주시
1,142.38,충청북도 충주시 연수동 923 지하,아우라,룸살롱,충청북도,충주시,충청북도 충주시
1,92.64,충청북도 충주시 연수동 918 지하,서울노래주점,룸살롱,충청북도,충주시,충청북도 충주시
1,517.62,충청북도 충주시 봉방동 343 갤러리모텔 지하,겔러리,룸살롱,충청북도,충주시,충청북도 충주시
1,91.52,충청북도 충주시 성남동 7 (지하),샤프노래주점,룸살롱,충청북도,충주시,충청북도 충주시
1,61.22,충청북도 충주시 연수동 915 지하,첼시편의주점,룸살롱,충청북도,충주시,충청북도 충주시
1,109.77,충청북도 충주시 연수동 884번지,명동편의노래주점,룸살롱,충청북도,충주시,충청북도 충주시
1,127.5,충청북도 충주시 봉방동 171,황실,룸살롱,충청북도,충주시,충청북도 충주시
1,69.77,충청북도 충주시 성남동 433,타워미시주점,룸살롱,충청북도,충주시,충청북도 충주시
1,116.58,충청북도 충주시 연수동 898 (2층),로또노래주점,간이주점,충청북도,충주시,충청북도 충주시
