개방서비스명,상세영업상태코드,상세영업상태명,소재지전체주소,사업장명,업태구분명
단란주점영업,1,영업,대전광역시 중구 대흥동 121-4 1층,무지개,단란주점
단란주점영업,1,영업,대전광역시 중구 대흥동 464-1 지하1층,큐,단란주점
단란주점영업,1,영업,대전광역시 중구 선화동 243-7 (지하1층),에스,단란주점
단란주점영업,1,영업,대전광역시 중구 대흥동 6-32 지하1층,369노래하는주점,단란주점
단란주점영업,1,영업,대전광역시 중구 대흥동 117-18 (2층),왕음악회,단란주점
단란주점영업,1,영업,대전광역시 중구 대흥동 4-1,스타일,단란주점
단란주점영업,1,영업,대전광역시 중구 선화동 279-3,황진이,단란주점
단란주점영업,1,영업,대전광역시 중구 대사동 248-264 (지하1층),블루,단란주점
단란주점영업,1,영업,대전광역시 중구 대흥동 6-1,젊은그대(주),단란주점
단란주점영업,1,영업,대전광역시 중구 유천동 335-11,운창형아우랑노래주점,단란주점
단란주점영업,1,영업,"대전광역시 중구 유천동 332-3 ,2(2층)",정동진단란주점,단란주점
단란주점영업,1,영업,대전광역시 중구 유천동 336-1 지하1층,꿈노래광장주점,단란주점
단란주점영업,1,영업,대전광역시 중구 오류동 167-6 (2층),락단란주점,단란주점
단란주점영업,1,영업,대전광역시 중구 대흥동 458-1 지상3층,별이빛나는밤에,단란주점
단란주점영업,1,영업,대전광역시 중구 선화동 147-1 지하1층,모여라7080,단란주점
단란주점영업,1,영업,대전광역시 중구 오류동 171-21 (2층),올레단란주점,단란주점
단란주점영업,1,영업,"대전광역시 중구 대흥동 2-2 ,2-5(2층)",리치,단란주점
단란주점영업,1,영업,대전광역시 중구 선화동 47-1 지하1층,7080난타,단란주점
단란주점영업,1,영업,대전광역시 중구 오류동 168-4 (지하1층),세이칠공팔공,단란주점
단란주점영업,1,영업,대전광역시 중구 오류동 171-27 (지하1층),탑단란주점,단란주점
단란주점영업,1,영업,대전광역시 중구 문화동 1-189 지하1층,사랑열차2,단란주점
단란주점영업,1,영업,대전광역시 중구 대흥동 152-1,딕시호프,단란주점
단란주점영업,1,영업,대전광역시 중구 유천동 335-106 2층,리듬터치,단란주점
단란주점영업,1,영업,대전광역시 중구 오류동 153-39,7080별밤,단란주점
단란주점영업,1,영업,대전광역시 중구 용두동 13-7,칸7080,단란주점
단란주점영업,1,영업,대전광역시 중구 유천동 328-12,현하7080,단란주점
단란주점영업,1,영업,대전광역시 중구 대흥동 518-4 지하1층,만년7080,단란주점
단란주점영업,1,영업,대전광역시 중구 용두동 13-1 무궁화백화점 지하 3호,으라차차,단란주점
단란주점영업,1,영업,대전광역시 중구 대흥동 144,가보자7080,단란주점
단란주점영업,1,영업,대전광역시 중구 오류동 165-13,카스광장단란주점,단란주점
단란주점영업,1,영업,대전광역시 중구 은행동 162-2 지하1층,만남부킹클럽,단란주점
단란주점영업,1,영업,대전광역시 중구 문화동 1-193,오렌지노래주점,단란주점
단란주점영업,1,영업,대전광역시 중구 문화동 1-212,썸,단란주점
단란주점영업,1,영업,대전광역시 중구 태평동 327-28,아우라술마시는노래주점,단란주점
단란주점영업,1,영업,대전광역시 중구 대흥동 212-2,호박7080,단란주점
단란주점영업,1,영업,대전광역시 중구 대흥동 95-5 2층,터치,단란주점
단란주점영업,1,영업,대전광역시 중구 대흥동 117-1,허니허니,단란주점
단란주점영업,1,영업,대전광역시 중구 대흥동 147-4 지하1층,아시아인디오(ASIA인디오),단란주점
단란주점영업,1,영업,대전광역시 중구 대사동 62-6,해주가요클럽,단란주점
단란주점영업,1,영업,대전광역시 중구 대흥동 213-7,로이노래주짐,단란주점
단란주점영업,1,영업,대전광역시 유성구 봉명동 549-6번지 지하1층,필,단란주점
단란주점영업,1,영업,대전광역시 유성구 관평동 947 새롬빌딩 지상9층,아세안노래주점,단란주점
단란주점영업,1,영업,대전광역시 유성구 관평동 783번지 외1필지 남정빌딩 706호,꿀단지,단란주점
단란주점영업,1,영업,대전광역시 유성구 관평동 964번지 지상6층,궁단란주점,단란주점
단란주점영업,1,영업,대전광역시 유성구 관평동 968,오투 단란주점,단란주점
단란주점영업,1,영업,대전광역시 유성구 봉명동 440-1번지,아지트,단란주점
단란주점영업,1,영업,대전광역시 유성구 봉명동 676-2,라이브 3456,단란주점
단란주점영업,1,영업,대전광역시 유성구 봉명동 546-7,쏠져2단란주점,단란주점
단란주점영업,1,영업,대전광역시 유성구 봉명동 566-5번지,오페라,단란주점
단란주점영업,1,영업,대전광역시 유성구 관평동 968번지 지상6층,꿈노래단란주점,단란주점
단란주점영업,1,영업,대전광역시 유성구 장대동 280-6번지 지상2층,청운단란주점,단란주점
단란주점영업,1,영업,대전광역시 유성구 봉명동 642-2번지,팡팡노래타운,단란주점
단란주점영업,1,영업,대전광역시 유성구 관평동 960 대덕신대륙프라자 304호,뉴소풍,단란주점
단란주점영업,1,영업,대전광역시 유성구 봉명동 448-14 지하1층,줄넘기,단란주점
단란주점영업,1,영업,대전광역시 유성구 봉명동 682-1번지 지상2층,두꺼비 단란주점,단란주점
단란주점영업,1,영업,대전광역시 유성구 봉명동 636-1번지 지상2층,나우리단란주점,단란주점
단란주점영업,1,영업,대전광역시 유성구 장대동 283-1번지,카라노래주점,단란주점
단란주점영업,1,영업,대전광역시 유성구 어은동 113-15번지 지하1층,판타지,단란주점
단란주점영업,1,영업,대전광역시 유성구 궁동 408-10,카카오노래클럽,단란주점
단란주점영업,1,영업,대전광역시 유성구 관평동 957번지 지상3층,스타,단란주점
단란주점영업,1,영업,대전광역시 유성구 관평동 943번지 남정빌딩 지상5층,봉자 라이브 7080,단란주점
단란주점영업,1,영업,대전광역시 유성구 관평동 773 지상3층,제시,단란주점
단란주점영업,1,영업,대전광역시 유성구 봉명동 619-1 채운1 지상2층 203호,샘 단란주점,단란주점
단란주점영업,1,영업,대전광역시 유성구 관평동 951번지 지상3층(지앤우빌딩) 301호,썸 노래주점,단란주점
단란주점영업,1,영업,대전광역시 유성구 관평동 949번지 5층,럭셔리단란주점,단란주점
단란주점영업,1,영업,대전광역시 유성구 관평동 949 지상3층,강남 단란주점,단란주점
단란주점영업,1,영업,대전광역시 유성구 봉명동 662-5 지상2층 201호,어울림,단란주점
단란주점영업,1,영업,대전광역시 유성구 봉명동 551-3번지 지상2층,별이빛나는 밤에,단란주점
단란주점영업,1,영업,대전광역시 유성구 봉명동 619-2번지 지상 3층,수단란주점,단란주점
단란주점영업,1,영업,대전광역시 유성구 봉명동 552-1 유성빌딩 지상8층,카사노바,단란주점
단란주점영업,1,영업,대전광역시 유성구 봉명동 677-1 지상3층 (봉명프라자) 302호,킹,단란주점
단란주점영업,1,영업,대전광역시 유성구 어은동 103-5번지 지하1층,휠,단란주점
단란주점영업,1,영업,대전광역시 유성구 봉명동 441-12번지,예성 단란주점,단란주점
단란주점영업,1,영업,대전광역시 유성구 어은동 113-14번지,귀궁단란주점,단란주점
단란주점영업,1,영업,대전광역시 유성구 봉명동 567-15번지,제우스,단란주점
단란주점영업,1,영업,대전광역시 유성구 봉명동 452-1번지,오아시스 술 노래짱,단란주점
단란주점영업,1,영업,대전광역시 유성구 봉명동 452-8번지,해금단란주점,단란주점
단란주점영업,1,영업,대전광역시 유성구 장대동 284-12번지,자유로,단란주점
단란주점영업,1,영업,대전광역시 유성구 장대동 286-9번지 지하1층,팡팡,단란주점
단란주점영업,1,영업,대전광역시 유성구 봉명동 468-18번지 지하1층,엘비스,단란주점
단란주점영업,1,영업,대전광역시 유성구 장대동 280-3번지 지하1층,수정 노래주점,단란주점
단란주점영업,1,영업,대전광역시 유성구 어은동 101-10,알리바바노래클럽,단란주점
단란주점영업,1,영업,대전광역시 유성구 봉명동 441-13번지,라이브,단란주점
단란주점영업,1,영업,대전광역시 유성구 봉명동 546-17,쏠레,단란주점
단란주점영업,1,영업,대전광역시 유성구 장대동 273-6번지 지상2층,힐링,단란주점
단란주점영업,1,영업,대전광역시 유성구 봉명동 445-1,가인,단란주점
단란주점영업,1,영업,대전광역시 유성구 장대동 283-18,행운노래클럽,단란주점
단란주점영업,1,영업,대전광역시 유성구 장대동 281-11번지 2층,고향단란주점,단란주점
단란주점영업,1,영업,대전광역시 유성구 봉명동 656-6 지하1층,아리까리7080,단란주점
단란주점영업,1,영업,대전광역시 유성구 봉명동 448-16 지상4층 402호,아지트,단란주점
단란주점영업,1,영업,대전광역시 유성구 봉명동 540-12번지 지상3층,맨하탄 단란주점,단란주점
단란주점영업,1,영업,대전광역시 유성구 장대동 283-14 (2층),뉴스노래궁단란주점,단란주점
단란주점영업,1,영업,대전광역시 유성구 봉명동 469-30번지,에이코스단란주점,단란주점
단란주점영업,1,영업,대전광역시 유성구 장대동 280-10번지,홈런단란주점,단란주점
단란주점영업,1,영업,대전광역시 유성구 봉명동 445-18,친구단란주점,단란주점
단란주점영업,1,영업,대전광역시 유성구 궁동 432-13번지,꿈결노래바,단란주점
단란주점영업,1,영업,경상남도 남해군 설천면 노량리 439-32번지,미로단란주점,단란주점
단란주점영업,1,영업,경상남도 남해군 미조면 미조리 168-24번지 외1필지 (168-25),귀빈단란주점,단란주점
단란주점영업,1,영업,경상남도 남해군 남해읍 북변리 97-3번지,아이엔,단란주점
단란주점영업,1,영업,경상남도 남해군 남해읍 북변리 127-2,갈채,단란주점
단란주점영업,1,영업,경상남도 남해군 남해읍 북변리 316-3 외4필지 3층,터미널황제단란주점,단란주점
단란주점영업,1,영업,경상남도 남해군 미조면 미조리 104-63,따따부따차차노래단란주점,단란주점
단란주점영업,1,영업,경상남도 거제시 고현동 119-3번지 (1층),환호단란주점,단란주점
단란주점영업,1,영업,경상남도 거제시 고현동 961-153 한라프라자 301호,엔츠노래타운 2호점,단란주점
단란주점영업,1,영업,경상남도 거제시 고현동 809-1 (2층),달과별2,단란주점
단란주점영업,1,영업,경상남도 거제시 일운면 지세포리 775-4번지,참새노래주점,단란주점
단란주점영업,1,영업,경상남도 거제시 고현동 122-3 (지하),마돈나가라오케,단란주점
단란주점영업,1,영업,경상남도 거제시 옥포동 554-3번지 (지하),보스,단란주점
단란주점영업,1,영업,경상남도 거제시 장평동 381 (2층),주주가라오케,단란주점
단란주점영업,1,영업,경상남도 거제시 일운면 지세포리 936-3번지 (2층),태평양단란주점,단란주점
단란주점영업,1,영업,경상남도 거제시 고현동 100-8 (지하),아네모네단란주점,단란주점
단란주점영업,1,영업,경상남도 거제시 옥포동 549-2,노래하는인생술집,단란주점
단란주점영업,1,영업,경상남도 진주시 칠암동 486-4번지 (1층),그린노래방,단란주점
단란주점영업,1,영업,경상남도 진주시 칠암동 486-4번지 (2층),그린뮤직라운지,단란주점
단란주점영업,1,영업,경상남도 진주시 상대동 330-60번지,나비단란주점,단란주점
단란주점영업,1,영업,경상남도 진주시 동성동 13-14번지 2층,발리노래방,단란주점
단란주점영업,1,영업,경상남도 진주시 계동 104,나어떡해,단란주점
단란주점영업,1,영업,경상남도 진주시 봉곡동 485-19 2층일부,비틀즈라이브,단란주점
